1.09375,14357.10306,1.09375,15583.12142,1.09375,15704.12331,1.09375,16203.13127,1.09375,16147.13036,1.09375,15711.12342,1.109375,14849.11025,1.09375,14678.10772,1.09375,14490.10498,1.09375,14662.10749,1.09375,578.000167,1.109375,624.0001947,1.09375,554.0001534,1.09375,592.0001753,1.09375,659.0002172,1.09375,324529.6541,1.09375,329889.4075,1.09375,327411.5933,1.09375,319886.1581,1.09375,312161.7174,1.09375,307298.2113,1.09375,299487.842,1.109375,294725.4273,1.09375,283961.3132,1.09375,278307.724,1.09375,1037.000538,1.078125,1066.000568,1.09375,1051.000552,1.078125,994.000494,1.078125,1005.000505,1.09375,18423.16971,1.09375,18952.17959,1.09375,18933.17923,1.09375,18715.17513,1.078125,18989.18029,1.09375,18978.18008,1.09375,18724.1753,1.09375,18396.16921,1.09375,17807.15855,1.078125,17758.15768,1.109375,739.000273,1.078125,774.0002995,1.09375,818.0003345,1.09375,711.0002527,1.09375,760.0002888,1.109375,11666.06805,1.09375,11169.06237,1.078125,10997.06047,1.078125,11222.06297,1.09375,10509.05522,1.078125,10414.05423,1.078125,10408.05416,1.078125,10038.05038,1.109375,9937.049372,1.09375,9553.04563,1.09375,773.0002988,1.09375,763.000291,1.09375,723.0002613,1.078125,710.0002521,1.109375,787.0003096,1.09375,18695.17475,1.09375,18830.17729,1.09375,19028.18103,1.09375,18801.17674,1.109375,19387.18793,1.09375,20082.20165,1.109375,20915.21872,1.109375,21225.22525,1.09375,21988.24174,1.09375,21895.2397,1.09375,788.0003105,1.09375,818.0003345,1.09375,769.0002957,1.078125,805.000324,1.09375,734.0002694
4.9375,14387.10349,4.90625,15802.12485,4.90625,15576.12131,4.890625,16202.13125,4.890625,16396.13442,4.90625,15372.11815,4.9375,14814.10973,4.921875,14672.10763,4.90625,14335.10275,4.90625,14509.10526,4.90625,573.0001642,4.9375,658.0002165,4.90625,645.000208,4.90625,573.0001642,4.90625,611.0001867,4.921875,324866.7635,4.921875,329981.4379,4.921875,327854.7385,4.90625,319748.114,4.90625,312867.9381,4.90625,306606.9991,4.9375,300512.1493,4.953125,294310.305,4.921875,283833.2769,4.90625,279240.9841,4.90625,1057.000559,4.890625,1059.000561,4.90625,980.0004802,4.890625,1021.000521,4.890625,978.0004782,4.921875,18227.16611,4.921875,18926.1791,4.90625,18777.17629,4.921875,19095.18231,4.921875,19027.18102,4.90625,19147.18331,4.9375,18697.17479,4.9375,18284.16715,4.921875,17851.15933,4.90625,17715.15691,4.953125,783.0003065,4.9375,746.0002783,4.90625,718.0002578,4.90625,773.0002988,4.921875,829.0003436,4.953125,11513.06628,4.921875,11051.06106,4.921875,11106.06167,4.921875,11232.06308,4.9375,10561.05577,4.921875,10332.05338,4.90625,10364.05371,4.90625,10234.05237,4.9375,9718.04722,4.921875,9260.042874,4.9375,731.0002672,4.9375,755.000285,4.9375,853.0003638,4.9375,770.0002964,4.984375,752.0002828,4.9375,18674.17436,4.921875,18711.17505,4.9375,19026.181,4.921875,19077.18197,4.953125,19156.18348,4.921875,19789.1958,4.96875,21024.22101,4.96875,21241.22559,5.0625,21624.2338,4.9375,21681.23504,4.9375,823.0003387,4.953125,753.0002835,4.9375,770.0002964,4.921875,780.0003042,4.9375,796.0003168
8.734375,14486.10492,8.703125,15702.12328,8.703125,15863.12582,8.703125,15990.12784,8.703125,16058.12893,8.71875,15207.11563,8.75,14806.10961,8.71875,14773.10912,8.703125,14520.10542,8.703125,14711.10821,8.703125,567.0001607,8.734375,579.0001676,8.703125,622.0001934,8.703125,588.0001729,8.703125,583.00017,8.734375,325132.85,8.71875,328553.9679,8.734375,327849.7369,8.703125,318407.6863,8.703125,312542.8364,8.71875,306170.8655,8.734375,300681.2001,8.765625,292675.8254,8.71875,284970.6003,8.71875,277733.5644,8.71875,982.0004821,8.703125,1015.000515,8.71875,1090.000594,8.703125,1020.00052,8.6875,1031.000532,8.734375,18279.16706,8.75,18804.1768,8.71875,18971.17995,8.734375,18939.17935,8.71875,19051.18147,8.71875,19183.184,8.75,18704.17492,8.734375,18089.16361,8.734375,17973.16152,8.703125,17775.15798,8.765625,714.0002549,8.765625,771.0002972,8.71875,772.000298,8.71875,740.0002739,8.734375,762.0002903,8.75,11101.06162,8.734375,10952.05997,8.734375,11081.06139,8.734375,11278.0636,8.75,10621.0564,8.734375,10329.05334,8.734375,10160.05161,8.734375,9762.047649,8.75,9682.046871,8.734375,9491.04504,8.75,799.0003193,8.75,738.0002723,8.765625,828.0003428,8.75,808.0003265,8.796875,795.0003161,8.75,18371.16875,8.734375,18558.1722,8.75,18731.17543,8.75,19193.18419,8.78125,18807.17685,8.75,19929.19859,8.78125,20960.21966,8.796875,21258.22595,8.890625,21573.2327,8.765625,21857.23887,8.78125,744.0002768,8.78125,803.0003225,8.765625,742.0002753,8.75,781.000305,8.75,781.000305
12.53125,14799.10951,12.515625,15716.1235,12.5,15772.12438,12.515625,16060.12896,12.5,16157.13053,12.515625,15400.11858,12.546875,14729.10847,12.515625,14645.10724,12.5,14592.10646,12.5,14720.10834,12.515625,568.0001613,12.53125,608.0001848,12.5,624.0001947,12.5,616.0001897,12.5,641.0002054,12.53125,325735.0459,12.53125,328728.0251,12.53125,327398.5891,12.515625,317861.5126,12.5,310935.3354,12.515625,304660.4043,12.53125,299505.8474,12.5625,292074.6496,12.515625,283322.1319,12.515625,276731.2866,12.515625,997.000497,12.5,1036.000537,12.515625,1007.000507,12.515625,982.0004821,12.484375,984.0004842,12.53125,18465.17048,12.546875,18839.17746,12.515625,18893.17847,12.5625,18963.1798,12.515625,18978.18008,12.515625,18911.17882,12.546875,18747.17573,12.546875,18440.17002,12.546875,17936.16085,12.515625,17594.15478,12.5625,774.0002995,12.578125,742.0002753,12.53125,801.0003208,12.53125,796.0003168,12.546875,743.000276,12.5625,11300.06385,12.546875,11034.06088,12.546875,11079.06137,12.59375,11029.06082,12.5625,10647.05668,12.546875,10577.05594,12.546875,10185.05187,12.546875,10050.0505,12.5625,9872.048729,12.5625,9402.044199,12.5625,799.0003193,12.5625,819.0003354,12.578125,730.0002665,12.5625,788.0003105,12.609375,786.0003089,12.578125,18803.17678,12.5625,18815.177,12.5625,18875.17814,12.5625,19069.18182,12.609375,19172.18379,12.5625,19925.19851,12.671875,20880.21799,12.609375,21441.22986,12.703125,21991.24181,12.609375,21936.2406,12.609375,811.0003289,12.609375,791.0003129,12.59375,728.0002649,12.578125,739.000273,12.59375,798.0003184
16.328125,14555.10593,16.3125,15923.12677,16.296875,15868.1259,16.3125,15940.12704,16.296875,15952.12723,16.3125,15373.11817,16.34375,14820.10982,16.3125,14650.10731,16.296875,14895.11093,16.296875,14627.10698,16.3125,587.0001723,16.328125,661.0002184,16.296875,582.0001693,16.296875,625.0001953,16.296875,568.0001613,16.328125,325894.0977,16.328125,330947.7572,16.328125,327132.502,16.328125,316637.1242,16.296875,310471.1912,16.3125,305105.54,16.328125,297216.1643,16.375,289357.8599,16.328125,283166.0877,16.3125,276214.1436,16.328125,1003.000503,16.296875,1056.000558,16.328125,1014.000514,16.3125,1006.000506,16.28125,967.0004675,16.34375,18353.16842,16.34375,18937.17931,16.3125,18869.17802,16.40625,18794.17661,16.328125,18995.18041,16.328125,18983.18018,16.359375,18909.17878,16.359375,18580.17261,16.375,17966.16139,16.328125,17785.15816,16.390625,836.0003495,16.390625,743.000276,16.34375,741.0002746,16.34375,775.0003003,16.359375,778.0003026,16.375,11529.06646,16.359375,10885.05924,16.359375,11092.06152,16.40625,10980.06028,16.375,10539.05554,16.359375,10464.05475,16.359375,10232.05235,16.375,10109.0511,16.375,10035.05035,16.390625,9522.045335,16.375,782.0003057,16.390625,739.000273,16.421875,733.0002687,16.375,795.0003161,16.4375,807.0003257,16.390625,18687.1746,16.375,18529.17166,16.390625,18986.18024,16.390625,19232.18494,16.421875,19378.18776,16.375,20174.2035,16.5,21018.22088,16.4375,21322.22732,16.515625,21786.23732,16.421875,21916.24016,16.421875,792.0003137,16.4375,830.0003444,16.40625,762.0002903,16.421875,744.0002768,16.421875,779.0003034
20.125,14632.10705,20.109375,15601.1217,20.109375,15904.12647,20.109375,16132.13012,20.09375,16038.12861,20.109375,15599.12167,20.140625,14718.10831,20.140625,14487.10494,20.09375,14560.106,20.09375,14652.10734,20.109375,597.0001782,20.125,594.0001764,20.109375,628.0001972,20.09375,600.00018,20.109375,659.0002172,20.140625,327306.5589,20.125,329432.2568,20.125,327172.5151,20.140625,316102.9553,20.125,311520.5175,20.125,303418.0266,20.125,298256.474,20.171875,289913.0207,20.125,282600.9279,20.125,275520.9524,20.125,1040.000541,20.109375,966.0004666,20.140625,1091.000595,20.140625,1013.000513,20.078125,936.000438,20.15625,18469.17055,20.171875,18866.17797,20.125,18894.17849,20.21875,19069.18182,20.125,18888.17838,20.140625,18787.17648,20.1875,18919.17897,20.171875,18263.16677,20.1875,18133.1644,20.140625,17794.15832,20.203125,799.0003193,20.203125,739.000273,20.15625,766.0002934,20.15625,753.0002835,20.171875,746.0002783,20.1875,11414.06514,20.171875,10951.05996,20.171875,11124.06187,20.21875,10907.05948,20.1875,10631.05651,20.171875,10327.05332,20.1875,10100.05101,20.1875,9786.047883,20.1875,9729.047327,20.203125,9140.04177,20.171875,796.0003168,20.203125,767.0002941,20.234375,768.000295,20.1875,759.000288,20.265625,775.0003003,20.21875,18796.17665,20.1875,18877.17817,20.203125,19052.18149,20.203125,19241.18511,20.296875,19231.18492,20.203125,20266.20536,20.328125,21040.22134,20.265625,21539.23197,20.34375,21722.23593,20.25,21858.23889,20.25,805.000324,20.265625,764.0002919,20.234375,840.0003528,20.25,817.0003337,20.25,739.000273
23.921875,14776.10917,23.90625,15743.12392,23.90625,15973.12757,23.90625,16071.12914,23.890625,16073.12917,23.90625,15418.11886,23.9375,14499.10511,23.9375,14638.10714,23.90625,14604.10664,23.890625,14482.10487,23.90625,569.0001619,23.921875,628.0001972,23.921875,616.0001897,23.90625,658.0002165,23.90625,589.0001735,23.9375,326150.1812,23.9375,329486.2746,23.921875,326621.3349,23.9375,316323.0249,23.921875,311249.4331,23.9375,304147.2481,23.921875,296316.8975,23.96875,289857.0045,23.921875,283562.2,23.921875,275219.8695,23.921875,951.0004522,23.921875,993.000493,23.953125,1064.000566,23.9375,1008.000508,23.890625,1003.000503,23.953125,18801.17674,23.984375,18795.17663,23.921875,18590.1728,24.015625,18977.18007,23.9375,19082.18206,23.9375,19055.18155,23.984375,18546.17198,23.984375,18281.1671,24,17755.15762,23.953125,17929.16073,24,731.0002672,24.015625,760.0002888,23.96875,770.0002964,23.96875,719.0002585,23.984375,747.000279,24,10977.06025,23.984375,10735.05762,23.984375,11104.06165,24.015625,10829.05863,24,10492.05504,23.984375,10552.05567,24,10100.05101,24,9867.048679,24,9937.049372,24.03125,9487.045002,23.984375,771.0002972,24.015625,720.0002592,24.046875,752.0002828,24,785.0003081,24.078125,739.000273,24.046875,18782.17638,24.015625,19105.1825,24.078125,18924.17906,24.015625,19056.18157,24.109375,18902.17865,24.015625,19791.19584,24.15625,21047.22149,24.09375,21170.22409,24.15625,21747.23647,24.09375,21954.24099,24.09375,811.0003289,24.078125,762.0002903,24.078125,792.0003137,24.078125,790.000312,24.09375,804.0003232
27.734375,14691.10791,27.71875,15764.12425,27.71875,15829.12528,27.703125,16502.13616,27.6875,16409.13463,27.71875,15180.11522,27.765625,14982.11223,27.734375,14704.1081,27.703125,14343.10286,27.6875,14568.10611,27.71875,585.0001711,27.71875,576.0001659,27.71875,536.0001437,27.71875,611.0001867,27.71875,573.0001642,27.734375,325148.8552,27.734375,328819.0551,27.71875,326763.3813,27.75,316150.9705,27.71875,310703.2633,27.734375,302757.8265,27.734375,295573.6776,27.796875,289853.0033,27.734375,282020.7641,27.71875,274260.606,27.734375,1046.000547,27.734375,992.0004921,27.75,1020.00052,27.734375,931.0004334,27.703125,915.0004186,27.75,18525.17159,27.78125,19043.18132,27.71875,18948.17952,27.8125,18818.17706,27.734375,19046.18138,27.75,19030.18107,27.796875,18529.17166,27.796875,18222.16602,27.8125,17584.1546,27.75,17641.1556,27.8125,730.0002665,27.8125,773.0002988,27.765625,769.0002957,27.78125,819.0003354,27.8125,751.000282,27.8125,10984.06032,27.8125,11027.0608,27.8125,11341.06431,27.828125,10969.06016,27.8125,10667.05689,27.8125,10291.05295,27.796875,10047.05047,27.8125,9926.049263,27.8125,9625.046321,27.84375,9679.046842,27.796875,771.0002972,27.828125,781.000305,27.875,739.000273,27.8125,715.0002556,27.90625,803.0003225,27.859375,19062.18168,27.828125,18818.17706,27.90625,19122.18283,27.84375,19088.18218,27.953125,19255.18538,27.828125,20311.20627,27.96875,21172.22413,27.90625,21026.22105,28,21620.23372,27.921875,21979.24154,27.921875,732.0002679,27.90625,813.0003305,27.90625,807.0003257,27.90625,737.0002716,27.921875,745.0002775
31.53125,14977.11216,31.515625,15718.12353,31.53125,15967.12747,31.5,15851.12563,31.484375,15998.12797,31.515625,15173.11511,31.5625,14938.11157,31.546875,14660.10746,31.5,14267.10177,31.484375,14832.11,31.515625,641.0002054,31.515625,613.0001879,31.53125,612.0001873,31.515625,573.0001642,31.53125,579.0001676,31.53125,327902.7542,31.53125,329403.2473,31.53125,327318.5629,31.546875,315202.6711,31.546875,312822.924,31.53125,303270.982,31.53125,296321.899,31.609375,288927.7356,31.53125,282740.9675,31.53125,272800.2066,31.546875,986.0004861,31.53125,959.0004598,31.546875,1051.000552,31.546875,1001.000501,31.5,1024.000524,31.546875,18678.17444,31.59375,18806.17684,31.53125,18964.17982,31.625,19069.18182,31.5625,19114.18267,31.546875,18984.1802,31.59375,18497.17107,31.609375,18106.16392,31.625,17736.15728,31.546875,17689.15645,31.625,726.0002635,31.625,737.0002716,31.578125,762.0002903,31.59375,754.0002842,31.625,796.0003168,31.640625,11032.06085,31.625,11077.06135,31.625,11115.06177,31.640625,10916.05958,31.609375,10595.05613,31.640625,10289.05293,31.609375,10147.05148,31.625,9946.049462,31.640625,9795.047971,31.703125,9325.043478,31.625,767.0002941,31.640625,803.0003225,31.6875,788.0003105,31.625,752.0002828,31.71875,769.0002957,31.6875,19032.18111,31.640625,18874.17812,31.71875,19075.18193,31.65625,19067.18178,31.765625,19431.18878,31.65625,20151.20303,31.796875,21243.22564,31.71875,21364.22821,31.8125,22009.2422,31.75,21989.24176,31.75,818.0003345,31.734375,778.0003026,31.734375,764.0002919,31.734375,775.0003003,31.75,765.0002926
35.34375,14955.11183,35.3125,15632.12218,35.328125,15761.12421,35.296875,16343.13355,35.296875,15802.12485,35.3125,15270.11659,35.359375,14529.10555,35.359375,14517.10537,35.3125,14636.10711,35.296875,14471.10471,35.3125,614.0001885,35.328125,572.0001636,35.359375,592.0001753,35.3125,641.0002054,35.328125,608.0001848,35.34375,328337.897,35.328125,327012.4627,35.328125,328163.8399,35.34375,314838.5565,35.359375,312204.7308,35.328125,302584.7742,35.34375,295679.7089,35.421875,288343.567,35.328125,281658.6621,35.328125,270266.5187,35.34375,987.000487,35.328125,986.0004861,35.359375,1004.000504,35.34375,1054.000555,35.328125,978.0004782,35.34375,18551.17207,35.40625,19133.18304,35.328125,18791.17655,35.421875,19262.18551,35.375,18968.17989,35.34375,18790.17653,35.390625,18713.17509,35.4375,18066.16319,35.421875,18166.165,35.375,17422.15176,35.4375,723.0002613,35.4375,765.0002926,35.390625,789.0003113,35.40625,757.0002865,35.4375,752.0002828,35.46875,10974.06021,35.4375,10646.05667,35.4375,11161.06228,35.453125,10996.06046,35.421875,10624.05644,35.453125,10474.05485,35.421875,10151.05152,35.4375,10003.05003,35.453125,9670.046755,35.515625,9288.043134,35.4375,715.0002556,35.453125,801.0003208,35.515625,731.0002672,35.453125,765.0002926,35.5625,720.0002592,35.5,19001.18052,35.453125,19105.1825,35.53125,19154.18344,35.484375,19297.18619,35.59375,19482.18978,35.484375,20205.20412,35.640625,21134.22333,35.546875,21603.23335,35.640625,21343.22777,35.5625,21835.23839,35.5625,803.0003225,35.5625,775.0003003,35.546875,825.0003403,35.5625,781.000305,35.5625,822.0003378
